go_id,codename,vendor_price,non_sellable
32450,Shield_M_Coat_A14_C7_1,2800,False
37230,Shield_M_Coat_A1_C20_6,6800,False
19834,Armor_M_Pants_A3_C8_3,6000,False
39706,MachineStoryTrophy50,10,True
2437,FuncFrag_Apparel_F01,1000,False
43473,EFCoat_A8_C7_1,200000,False
11171,Armor_F_Pants_A6_C32_6,12400,False
17581,Armor_F_Pants_A6_C32_5,12400,False
16299,Armor_F_Pants_A6_C32_4,12400,False
15017,Armor_F_Pants_A6_C32_3,12400,False
13735,Armor_F_Pants_A6_C32_2,12400,False
12453,Armor_F_Pants_A6_C32_1,12400,False
45153,EMCoat_A10_C11_1,450000,False
41072,Enhanced_F_Coat_A10_C23_2,72000,False
45823,EMCoat_A16_C12_1,1458000,False
18314,Armor_M_Pants_A6_C16_1,12000,False
19358,Armor_M_Pants_A6_C16_2,12000,False
20402,Armor_M_Pants_A6_C16_3,12000,False
21446,Armor_M_Pants_A6_C16_4,12000,False
22490,Armor_M_Pants_A6_C16_5,12000,False
11891,Armor_F_Shirt_A19_C8_1,12000,False
40854,Enhanced_F_Coat_A2_C18_2,200000,False
26861,Shield_F_Shirt_A8_C22_3,16000,False
25579,Shield_F_Shirt_A8_C22_2,16000,False
24297,Shield_F_Shirt_A8_C22_1,16000,False
30707,Shield_F_Shirt_A8_C22_6,16000,False
29425,Shield_F_Shirt_A8_C22_5,16000,False
28143,Shield_F_Shirt_A8_C22_4,16000,False
42949,DungeonStanoMGlasses1R1,760500,False
18065,Armor_M_Coat_A1_C31_1,12800,False
11293,Armor_F_Pants_A1_C8_1,2000,False
12575,Armor_F_Pants_A1_C8_2,2000,False
13857,Armor_F_Pants_A1_C8_3,2000,False
15139,Armor_F_Pants_A1_C8_4,2000,False
16421,Armor_F_Pants_A1_C8_5,2000,False
10011,Armor_F_Pants_A1_C8_6,2000,False
10680,Armor_F_Shirt_A21_C15_6,7200,False
15808,Armor_F_Shirt_A21_C15_4,7200,False
17090,Armor_F_Shirt_A21_C15_5,7200,False
13244,Armor_F_Shirt_A21_C15_2,7200,False
14526,Armor_F_Shirt_A21_C15_3,7200,False
11962,Armor_F_Shirt_A21_C15_1,7200,False
1020,Mclothing_Gloves_A4_C1,2600,False
26379,Shield_F_Pants_A6_C2_2,6400,False
27661,Shield_F_Pants_A6_C2_3,6400,False
9515,Enhanced_F_Coat_A1_C3,648000,False
25097,Shield_F_Pants_A6_C2_1,6400,False
31507,Shield_F_Pants_A6_C2_6,6400,False
28943,Shield_F_Pants_A6_C2_4,6400,False
30225,Shield_F_Pants_A6_C2_5,6400,False
9521,Enhanced_F_Coat_A1_C9,72000,False
9520,Enhanced_F_Coat_A1_C8,72000,False
31315,Shield_F_Coat_A9_C10_6,6800,False
24905,Shield_F_Coat_A9_C10_1,6800,False
27469,Shield_F_Coat_A9_C10_3,6800,False
26187,Shield_F_Coat_A9_C10_2,6800,False
2147629056,OpenLocksAbility,25600,False
2147884032,EffectiveCodeAbility,144500,False
2148085760,Enrage1Ability,312500,False
47248,ArchiveReward_WarSwordLarge,1,True
27014,Shield_F_Shirt_A15_C2_3,12800,False
25732,Shield_F_Shirt_A15_C2_2,12800,False
24450,Shield_F_Shirt_A15_C2_1,12800,False
30860,Shield_F_Shirt_A15_C2_6,12800,False
29578,Shield_F_Shirt_A15_C2_5,12800,False
28296,Shield_F_Shirt_A15_C2_4,12800,False
31640,Shield_F_Shoes_A9_C5_6,15600,False
29076,Shield_F_Shoes_A9_C5_4,15600,False
30358,Shield_F_Shoes_A9_C5_5,15600,False
26512,Shield_F_Shoes_A9_C5_2,15600,False
27794,Shield_F_Shoes_A9_C5_3,15600,False
25230,Shield_F_Shoes_A9_C5_1,15600,False
37184,Shield_M_Shirt_A8_C22_6,6000,False
35096,Shield_M_Shirt_A8_C22_4,6000,False
36140,Shield_M_Shirt_A8_C22_5,6000,False
33008,Shield_M_Shirt_A8_C22_2,6000,False
34052,Shield_M_Shirt_A8_C22_3,6000,False
31964,Shield_M_Shirt_A8_C22_1,6000,False
42185,Enhanced_M_Shirt_A5_C2_2,162000,False
9263,Enhanced_F_Shirt_A16_C6,98000,False
40450,Enhanced_F_Shirt_A16_C7,98000,False
9261,Enhanced_F_Shirt_A16_C4,242000,False
9262,Enhanced_F_Shirt_A16_C5,242000,False
9208,Enhanced_F_Shirt_A16_C2,98000,False
9219,Enhanced_F_Shirt_A16_C3,98000,False
13529,Armor_F_Coat_A9_C26_2,6800,False
9197,Enhanced_F_Shirt_A16_C1,98000,False
9265,Enhanced_F_Shirt_A16_C8,98000,False
9266,Enhanced_F_Shirt_A16_C9,450000,False
24181,Shield_F_Shirt_A4_C9_1,2000,False
26745,Shield_F_Shirt_A4_C9_3,2000,False
25463,Shield_F_Shirt_A4_C9_2,2000,False
40478,DungeonShinjukoFShirt1,722000,False
28027,Shield_F_Shirt_A4_C9_4,2000,False
40480,DungeonShinjukoFShirt3,1444000,False
40479,DungeonShinjukoFShirt2,1083000,False
40670,Enhanced_F_Pants_A2_C31_2,40500,False
41190,Enhanced_F_Shirt_A11_C3_2,50000,False
42867,IndustrialMShirt,100,True
9191,Enhanced_F_Shirt_A14_C28,98000,False
13851,Armor_F_Coat_A6_C2_3,6800,False
12569,Armor_F_Coat_A6_C2_2,6800,False
11287,Armor_F_Coat_A6_C2_1,6800,False
17339,Armor_F_Coat_A8_C22_5,6800,False
13493,Armor_F_Coat_A8_C22_2,6800,False
10005,Armor_F_Coat_A6_C2_6,6800,False
16415,Armor_F_Coat_A6_C2_5,6800,False
15133,Armor_F_Coat_A6_C2_4,6800,False
37819,Shield_M_Coat_A18_C28_6,4400,False
35731,Shield_M_Coat_A18_C28_4,4400,False
36775,Shield_M_Coat_A18_C28_5,4400,False
33643,Shield_M_Coat_A18_C28_2,4400,False
34687,Shield_M_Coat_A18_C28_3,4400,False
32599,Shield_M_Coat_A18_C28_1,4400,False
44407,EFHat_A2_C1_1,1404500,False
44409,EFHat_A2_C1_3,1404500,False
44408,EFHat_A2_C1_2,1404500,False
44435,EFHat_A2_C1_5,1458000,False
44410,EFHat_A2_C1_4,1404500,False
44437,EFHat_A2_C1_7,1458000,False
44436,EFHat_A2_C1_6,1458000,False
44463,EFHat_A2_C1_9,1512500,False
44438,EFHat_A2_C1_8,1458000,False
9185,Enhanced_F_Shirt_A14_C22,242000,False
43405,EFPants_A3_C31_1,144500,False
16730,Armor_F_Shirt_A7_C25_5,16000,False
1268,Disguise_Tool_SWAT,20000,False
10760,Armor_F_Coat_A3_C9_6,2800,False
17170,Armor_F_Coat_A3_C9_5,2800,False
15888,Armor_F_Coat_A3_C9_4,2800,False
14606,Armor_F_Coat_A3_C9_3,2800,False
13324,Armor_F_Coat_A3_C9_2,2800,False
12042,Armor_F_Coat_A3_C9_1,2800,False
10634,Armor_F_Shirt_A20_C1_6,17200,False
17044,Armor_F_Shirt_A20_C1_5,17200,False
15762,Armor_F_Shirt_A20_C1_4,17200,False
14480,Armor_F_Shirt_A20_C1_3,17200,False
13198,Armor_F_Shirt_A20_C1_2,17200,False
11916,Armor_F_Shirt_A20_C1_1,17200,False
15459,Armor_F_Shirt_A8_C12_4,2000,False
11659,Armor_F_Shirt_A11_C13_1,6800,False
11120,Armor_F_Pants_A5_C13_6,2400,False
17530,Armor_F_Pants_A5_C13_5,2400,False
16248,Armor_F_Pants_A5_C13_4,2400,False
14966,Armor_F_Pants_A5_C13_3,2400,False
13684,Armor_F_Pants_A5_C13_2,2400,False
10377,Armor_F_Shirt_A11_C13_6,6800,False
42698,Pandora3_1MShirt,500,True
40729,Enhanced_F_Pants_A1_C27_2,144500,False
30033,Shield_F_Coat_A9_C10_5,6800,False
28751,Shield_F_Coat_A9_C10_4,6800,False
37794,Shield_M_Coat_A18_C3_6,4400,False
35706,Shield_M_Coat_A18_C3_4,4400,False
36750,Shield_M_Coat_A18_C3_5,4400,False
33618,Shield_M_Coat_A18_C3_2,4400,False
34662,Shield_M_Coat_A18_C3_3,4400,False
32574,Shield_M_Coat_A18_C3_1,4400,False
46534,RPData,10000,False
48027,MissionTicket_11_3_3_Merv,0,True
10370,Armor_F_Shirt_A10_C30_6,16000,False
20428,Armor_M_Pants_A10_C9_3,2000,False
19384,Armor_M_Pants_A10_C9_2,2000,False
18340,Armor_M_Pants_A10_C9_1,2000,False
23560,Armor_M_Pants_A10_C9_6,2000,False
22516,Armor_M_Pants_A10_C9_5,2000,False
21472,Armor_M_Pants_A10_C9_4,2000,False
11781,Armor_F_Shirt_A15_C7_1,12800,False
33157,Shield_M_Coat_A8_C20_2,12800,False
34201,Shield_M_Coat_A8_C20_3,12800,False
32113,Shield_M_Coat_A8_C20_1,12800,False
37333,Shield_M_Coat_A8_C20_6,12800,False
35245,Shield_M_Coat_A8_C20_4,12800,False
36289,Shield_M_Coat_A8_C20_5,12800,False
46702,MissionArchiveTicketMerv6_2_3,50000,True
46701,MissionArchiveTicketMerv6_2_2,50000,True
46700,MissionArchiveTicketMerv6_2_1,50000,True
46704,MissionArchiveTicketMerv6_2_5,50000,True
46703,MissionArchiveTicketMerv6_2_4,50000,True
27980,Shield_F_Shirt_A2_C10_4,2400,False
20929,Armor_M_Pants_A4_C4_4,2000,False
21973,Armor_M_Pants_A4_C4_5,2000,False
23017,Armor_M_Pants_A4_C4_6,2000,False
32684,Shield_M_Shoes_A29_C9_1,15600,False
37904,Shield_M_Shoes_A29_C9_6,15600,False
17797,Armor_M_Pants_A4_C4_1,2000,False
18841,Armor_M_Pants_A4_C4_2,2000,False
19885,Armor_M_Pants_A4_C4_3,2000,False
18654,Armor_M_Coat_A19_C7_1,4400,False
19698,Armor_M_Coat_A19_C7_2,4400,False
20742,Armor_M_Coat_A19_C7_3,4400,False
21786,Armor_M_Coat_A19_C7_4,4400,False
22830,Armor_M_Coat_A19_C7_5,4400,False
23874,Armor_M_Coat_A19_C7_6,4400,False
5423,Fclothing_Coat_A4_C25,3400,False
5422,Fclothing_Coat_A4_C24,8400,False
5425,Fclothing_Coat_A4_C27,3400,False
5424,Fclothing_Coat_A4_C26,3400,False
5419,Fclothing_Coat_A4_C21,8400,False
5418,Fclothing_Coat_A4_C20,8400,False
5421,Fclothing_Coat_A4_C23,8400,False
5420,Fclothing_Coat_A4_C22,8400,False
14218,Armor_F_Shirt_A10_C32_3,16000,False
12936,Armor_F_Shirt_A10_C32_2,16000,False
11654,Armor_F_Shirt_A10_C32_1,16000,False
19148,Armor_M_Coat_A5_C22_2,2800,False
5427,Fclothing_Coat_A4_C29,3400,False
5426,Fclothing_Coat_A4_C28,3400,False
16782,Armor_F_Shirt_A10_C32_5,16000,False
15500,Armor_F_Shirt_A10_C32_4,16000,False
45068,EMCoat_A9_C10_1,364500,False
32757,Shield_M_Pants_A6_C1_2,12000,False
33801,Shield_M_Pants_A6_C1_3,12000,False
31713,Shield_M_Pants_A6_C1_1,12000,False
36933,Shield_M_Pants_A6_C1_6,12000,False
34845,Shield_M_Pants_A6_C1_4,12000,False
35889,Shield_M_Pants_A6_C1_5,12000,False
31685,Shield_M_Pants_A1_C7_1,2000,False
33773,Shield_M_Pants_A1_C7_3,2000,False
32729,Shield_M_Pants_A1_C7_2,2000,False
35861,Shield_M_Pants_A1_C7_5,2000,False
34817,Shield_M_Pants_A1_C7_4,2000,False
36905,Shield_M_Pants_A1_C7_6,2000,False
43600,EFPants_A2_C4_1,288000,False
42350,Enhanced_M_Shirt_A4_C1_3,98000,False
42078,Enhanced_M_Shirt_A4_C1_2,84500,False
42622,Enhanced_M_Shirt_A4_C1_4,242000,False
41111,Enhanced_F_Coat_A4_C31_2,84500,False
18301,Armor_M_Pants_A5_C11_1,12000,False
19345,Armor_M_Pants_A5_C11_2,12000,False
27170,Shield_F_Shirt_A20_C17_3,17200,False
21433,Armor_M_Pants_A5_C11_4,12000,False
8998,E3_SemiAutoPistol10,1250000,False
23521,Armor_M_Pants_A5_C11_6,12000,False
18994,Armor_M_Shirt_A4_C21_2,6000,False
11838,Armor_F_Shirt_A16_C32_1,16800,False
14402,Armor_F_Shirt_A16_C32_3,16800,False
13120,Armor_F_Shirt_A16_C32_2,16800,False
16966,Armor_F_Shirt_A16_C32_5,16800,False
15684,Armor_F_Shirt_A16_C32_4,16800,False
10556,Armor_F_Shirt_A16_C32_6,16800,False
16678,Armor_F_Shirt_A5_C26_5,12000,False
15396,Armor_F_Shirt_A5_C26_4,12000,False
10268,Armor_F_Shirt_A5_C26_6,12000,False
11550,Armor_F_Shirt_A5_C26_1,12000,False
14114,Armor_F_Shirt_A5_C26_3,12000,False
12832,Armor_F_Shirt_A5_C26_2,12000,False
42768,BigJimmyZMCoat2,100,True
41052,Enhanced_F_Coat_A9_C19_2,72000,False
10966,Armor_F_Coat_A9_C27_6,6800,False
40938,Enhanced_F_Coat_A3_C31_2,84500,False
26878,Shield_F_Shirt_A10_C18_3,2000,False
24616,Shield_F_Shirt_A20_C27_1,17200,False
22128,Armor_M_Shirt_A4_C23_5,6000,False
27180,Shield_F_Shirt_A20_C27_3,17200,False
25898,Shield_F_Shirt_A20_C27_2,17200,False
29744,Shield_F_Shirt_A20_C27_5,17200,False
28462,Shield_F_Shirt_A20_C27_4,17200,False
18996,Armor_M_Shirt_A4_C23_2,6000,False
31026,Shield_F_Shirt_A20_C27_6,17200,False
14616,Armor_F_Coat_A3_C19_3,2800,False
13459,Armor_F_Coat_A7_C20_2,16800,False
12052,Armor_F_Coat_A3_C19_1,2800,False
36463,Shield_M_Pants_A8_C16_5,2000,False
35419,Shield_M_Pants_A8_C16_4,2000,False
37507,Shield_M_Pants_A8_C16_6,2000,False
32287,Shield_M_Pants_A8_C16_1,2000,False
34375,Shield_M_Pants_A8_C16_3,2000,False
33331,Shield_M_Pants_A8_C16_2,2000,False
15871,Armor_F_Coat_A2_C22_4,16800,False
17153,Armor_F_Coat_A2_C22_5,16800,False
10743,Armor_F_Coat_A2_C22_6,16800,False
12025,Armor_F_Coat_A2_C22_1,16800,False
13307,Armor_F_Coat_A2_C22_2,16800,False
10770,Armor_F_Coat_A3_C19_6,2800,False
31848,Shield_M_Shirt_A1_C19_1,6000,False
33936,Shield_M_Shirt_A1_C19_3,6000,False
32892,Shield_M_Shirt_A1_C19_2,6000,False
36024,Shield_M_Shirt_A1_C19_5,6000,False
17180,Armor_F_Coat_A3_C19_5,2800,False
37068,Shield_M_Shirt_A1_C19_6,6000,False
43190,EFShoes_A6_C6_2,40000,False
43188,EFShoes_A6_C6_1,40000,False
15898,Armor_F_Coat_A3_C19_4,2800,False
22876,Armor_M_Coat_A20_C21_5,4400,False
21832,Armor_M_Coat_A20_C21_4,4400,False
23920,Armor_M_Coat_A20_C21_6,4400,False
18700,Armor_M_Coat_A20_C21_1,4400,False
20788,Armor_M_Coat_A20_C21_3,4400,False
19744,Armor_M_Coat_A20_C21_2,4400,False
42506,Enhanced_M_Shirt_A10_C5_3,50000,False
42234,Enhanced_M_Shirt_A10_C5_2,50000,False
21776,Armor_M_Coat_A18_C29_4,4400,False
22820,Armor_M_Coat_A18_C29_5,4400,False
23864,Armor_M_Coat_A18_C29_6,4400,False
24546,Shield_F_Shirt_A18_C21_1,16000,False
30956,Shield_F_Shirt_A18_C21_6,16000,False
18644,Armor_M_Coat_A18_C29_1,4400,False
19688,Armor_M_Coat_A18_C29_2,4400,False
20732,Armor_M_Coat_A18_C29_3,4400,False
39526,ProgramLauncher2F,25000,False
17376,Armor_F_Coat_A9_C27_5,6800,False
30931,Shield_F_Shirt_A17_C9_6,6800,False
35229,Shield_M_Coat_A8_C4_4,6800,False
28367,Shield_F_Shirt_A17_C9_4,6800,False
29649,Shield_F_Shirt_A17_C9_5,6800,False
25803,Shield_F_Shirt_A17_C9_2,6800,False
27085,Shield_F_Shirt_A17_C9_3,6800,False
34185,Shield_M_Coat_A8_C4_3,6800,False
24521,Shield_F_Shirt_A17_C9_1,6800,False
13530,Armor_F_Coat_A9_C27_2,6800,False
42013,Enhanced_M_Coat_A12_C19_3,200000,False
41744,Enhanced_M_Coat_A12_C19_2,84500,False
10895,Armor_F_Coat_A7_C20_6,16800,False
15745,Armor_F_Shirt_A19_C16_4,12000,False
17027,Armor_F_Shirt_A19_C16_5,12000,False
10617,Armor_F_Shirt_A19_C16_6,12000,False
11899,Armor_F_Shirt_A19_C16_1,12000,False
13181,Armor_F_Shirt_A19_C16_2,12000,False
14463,Armor_F_Shirt_A19_C16_3,12000,False
46378,MissionArchiveTicketZion3_3_1,50000,True
46376,MissionArchiveTicketZion3_3_3,50000,True
46377,MissionArchiveTicketZion3_3_2,50000,True
46374,MissionArchiveTicketZion3_3_5,50000,True
46375,MissionArchiveTicketZion3_3_4,50000,True
43499,EFCoat_A9_C17_1,220500,False
41905,Enhanced_M_Coat_A12_C24_2,72000,False
35838,Shield_M_Coat_A1_C3_5,2800,False
34794,Shield_M_Coat_A1_C3_4,2800,False
17305,Armor_F_Coat_A7_C20_5,16800,False
36882,Shield_M_Coat_A1_C3_6,2800,False
31662,Shield_M_Coat_A1_C3_1,2800,False
40828,Enhanced_F_Glasses_A1_C7_4,112500,False
33750,Shield_M_Coat_A1_C3_3,2800,False
32706,Shield_M_Coat_A1_C3_2,2800,False
9323,Enhanced_F_Shirt_A19_C6_Old,50000,False
2148092928,StunPulseAbility,722000,False
22811,Armor_M_Coat_A18_C20_5,4400,False
21767,Armor_M_Coat_A18_C20_4,4400,False
23855,Armor_M_Coat_A18_C20_6,4400,False
18635,Armor_M_Coat_A18_C20_1,4400,False
20723,Armor_M_Coat_A18_C20_3,4400,False
19679,Armor_M_Coat_A18_C20_2,4400,False
34657,Shield_M_Coat_A17_C30_3,6800,False
1242,Mclothing_Shirt_A3_C8,3000,False
5951,Mclothing_Shirt_A3_C9,3000,False
31480,Shield_F_Pants_A5_C7_6,2400,False
1237,Mclothing_Shirt_A3_C3,3000,False
28916,Shield_F_Pants_A5_C7_4,2400,False
30198,Shield_F_Pants_A5_C7_5,2400,False
26352,Shield_F_Pants_A5_C7_2,2400,False
27634,Shield_F_Pants_A5_C7_3,2400,False
1238,Mclothing_Shirt_A3_C4,3000,False
25070,Shield_F_Pants_A5_C7_1,2400,False
19400,Armor_M_Shirt_A7_C17_2,2000,False
20444,Armor_M_Shirt_A7_C17_3,2000,False
18356,Armor_M_Shirt_A7_C17_1,2000,False
23576,Armor_M_Shirt_A7_C17_6,2000,False
21488,Armor_M_Shirt_A7_C17_4,2000,False
22532,Armor_M_Shirt_A7_C17_5,2000,False
47364,LESIGSpawnCyphConsumable,0,True
29934,Shield_F_Coat_A6_C7_5,6800,False
28652,Shield_F_Coat_A6_C7_4,6800,False
32093,Shield_M_Coat_A7_C31_1,2800,False
31216,Shield_F_Coat_A6_C7_6,6800,False
24806,Shield_F_Coat_A6_C7_1,6800,False
37313,Shield_M_Coat_A7_C31_6,2800,False
27370,Shield_F_Coat_A6_C7_3,6800,False
26088,Shield_F_Coat_A6_C7_2,6800,False
10153,Armor_F_Shirt_A1_C9_6,2800,False
16563,Armor_F_Shirt_A1_C9_5,2800,False
15281,Armor_F_Shirt_A1_C9_4,2800,False
13999,Armor_F_Shirt_A1_C9_3,2800,False
12717,Armor_F_Shirt_A1_C9_2,2800,False
11435,Armor_F_Shirt_A1_C9_1,2800,False
16096,Armor_F_Coat_A9_C29_4,6800,False
17378,Armor_F_Coat_A9_C29_5,6800,False
10968,Armor_F_Coat_A9_C29_6,6800,False
12250,Armor_F_Coat_A9_C29_1,6800,False
13532,Armor_F_Coat_A9_C29_2,6800,False
14814,Armor_F_Coat_A9_C29_3,6800,False
18154,Armor_M_Coat_A8_C17_1,16800,False
41375,Enhanced_F_Shirt_A11_C17_2,50000,False
20242,Armor_M_Coat_A8_C17_3,16800,False
19198,Armor_M_Coat_A8_C17_2,16800,False
22330,Armor_M_Coat_A8_C17_5,16800,False
41273,Enhanced_F_Shirt_A4_C8_2,50000,False
23374,Armor_M_Coat_A8_C17_6,16800,False
8403,Enhanced_M_Pants_A4_C11,144500,False
8402,Enhanced_M_Pants_A4_C10,144500,False
8405,Enhanced_M_Pants_A4_C13,40500,False
22875,Armor_M_Coat_A20_C20_5,4400,False
8407,Enhanced_M_Pants_A4_C15,312500,False
8406,Enhanced_M_Pants_A4_C14,40500,False
8408,Enhanced_M_Pants_A4_C16,112500,False
11083,Armor_F_Pants_A3_C24_6,2000,False
17493,Armor_F_Pants_A3_C24_5,2000,False
16211,Armor_F_Pants_A3_C24_4,2000,False
14929,Armor_F_Pants_A3_C24_3,2000,False
13647,Armor_F_Pants_A3_C24_2,2000,False
12365,Armor_F_Pants_A3_C24_1,2000,False
41493,Enhanced_M_Pants_A1_C14_2,312500,False
40926,Enhanced_F_Coat_A2_C6_2,60500,False
30224,Shield_F_Pants_A6_C1_5,6400,False
28942,Shield_F_Pants_A6_C1_4,6400,False
31506,Shield_F_Pants_A6_C1_6,6400,False
27660,Shield_F_Pants_A6_C1_3,6400,False
45867,EMPants_A7_C8_1,1512500,False
26378,Shield_F_Pants_A6_C1_2,6400,False
2147856384,SmokeBombAbility,648000,False
1220,Mclothing_Shirt_A5_C2,1000,False
29717,Shield_F_Shirt_A19_C32_5,12000,False
28435,Shield_F_Shirt_A19_C32_4,12000,False
27153,Shield_F_Shirt_A19_C32_3,12000,False
25871,Shield_F_Shirt_A19_C32_2,12000,False
20706,Armor_M_Coat_A18_C3_3,4400,False
19662,Armor_M_Coat_A18_C3_2,4400,False
19743,Armor_M_Coat_A20_C20_2,4400,False
29188,Shield_F_Shirt_A6_C5_5,12000,False
27906,Shield_F_Shirt_A6_C5_4,12000,False
26624,Shield_F_Shirt_A6_C5_3,12000,False
25342,Shield_F_Shirt_A6_C5_2,12000,False
24060,Shield_F_Shirt_A6_C5_1,12000,False
23838,Armor_M_Coat_A18_C3_6,4400,False
13992,Armor_F_Shoes_A1_C1_3,1600,False
11422,Armor_F_Shirt_A11_C3_1,2800,False
11428,Armor_F_Shoes_A1_C1_1,1600,False
10146,Armor_F_Shoes_A1_C1_6,1600,False
16556,Armor_F_Shoes_A1_C1_5,1600,False
15274,Armor_F_Shoes_A1_C1_4,1600,False
43577,EFShirt_A17_C9_1,264500,False
21750,Armor_M_Coat_A18_C3_4,4400,False
32182,Shield_M_Coat_A10_C25_1,16800,False
47375,SSRFEarpiece50,4000000,False
33498,Shield_M_Coat_A14_C11_2,2800,False
34542,Shield_M_Coat_A14_C11_3,2800,False
44620,EMCoat_A7_C27_1,48400,False
32454,Shield_M_Coat_A14_C11_1,2800,False
37674,Shield_M_Coat_A14_C11_6,2800,False
35586,Shield_M_Coat_A14_C11_4,2800,False
37402,Shield_M_Coat_A10_C25_6,16800,False
36358,Shield_M_Coat_A10_C25_5,16800,False
4941,Fclothing_Shirt_A7_C31,8000,False
4940,Fclothing_Shirt_A7_C30,8000,False
35314,Shield_M_Coat_A10_C25_4,16800,False
44414,EFPants_A5_C24_1,1404500,False
44935,EMGloves_A5_C1_29,242000,False
8612,Enhanced_M_Pants_A2_C26,40500,False
44956,EMCoat_A11_C7_1,264500,False
8398,Enhanced_M_Pants_A2_C24,312500,False
8399,Enhanced_M_Pants_A2_C25,40500,False
8396,Enhanced_M_Pants_A2_C22,40500,False
8397,Enhanced_M_Pants_A2_C23,40500,False
8394,Enhanced_M_Pants_A2_C20,840500,False
8395,Enhanced_M_Pants_A2_C21,544500,False
2148678656,MachineCAbility,1000000,False
36990,Shield_M_Shirt_A8_C4_6,2000,False
35946,Shield_M_Shirt_A8_C4_5,2000,False
34902,Shield_M_Shirt_A8_C4_4,2000,False
33858,Shield_M_Shirt_A8_C4_3,2000,False
32814,Shield_M_Shirt_A8_C4_2,2000,False
31770,Shield_M_Shirt_A8_C4_1,2000,False
8615,Enhanced_M_Pants_A2_C29,312500,False
33565,Shield_M_Coat_A16_C14_2,16800,False
36697,Shield_M_Coat_A16_C14_5,16800,False
35740,Shield_M_Coat_A19_C5_4,4400,False
41582,Enhanced_M_Glasses_A6_C7_2,264500,False
10816,Armor_F_Coat_A5_C3_6,12800,False
17226,Armor_F_Coat_A5_C3_5,12800,False
15944,Armor_F_Coat_A5_C3_4,12800,False
14662,Armor_F_Coat_A5_C3_3,12800,False
13380,Armor_F_Coat_A5_C3_2,12800,False
12098,Armor_F_Coat_A5_C3_1,12800,False
38123,OptixFGlasses,500,True
31371,Shield_F_Coat_A11_C2_6,6800,False
30089,Shield_F_Coat_A11_C2_5,6800,False
28807,Shield_F_Coat_A11_C2_4,6800,False
27525,Shield_F_Coat_A11_C2_3,6800,False
26243,Shield_F_Coat_A11_C2_2,6800,False
24961,Shield_F_Coat_A11_C2_1,6800,False
34696,Shield_M_Coat_A19_C5_3,4400,False
37087,Shield_M_Shirt_A2_C14_6,16000,False
36043,Shield_M_Shirt_A2_C14_5,16000,False
34999,Shield_M_Shirt_A2_C14_4,16000,False
33955,Shield_M_Shirt_A2_C14_3,16000,False
32911,Shield_M_Shirt_A2_C14_2,16000,False
31867,Shield_M_Shirt_A2_C14_1,16000,False
33714,Shield_M_Shoes_A27_C2_2,15600,False
18347,Armor_M_Pants_A10_C16_1,2000,False
19391,Armor_M_Pants_A10_C16_2,2000,False
20435,Armor_M_Pants_A10_C16_3,2000,False
21479,Armor_M_Pants_A10_C16_4,2000,False
22523,Armor_M_Pants_A10_C16_5,2000,False
23567,Armor_M_Pants_A10_C16_6,2000,False
47597,e50semiautopistol3tw008,1500000,False
9654,Enhanced_F_Coat_A5_C20,392000,False
9655,Enhanced_F_Coat_A5_C21,72000,False
9656,Enhanced_F_Coat_A5_C22,392000,False
9657,Enhanced_F_Coat_A5_C23,72000,False
9658,Enhanced_F_Coat_A5_C24,72000,False
9666,Enhanced_F_Coat_A5_C25,72000,False
9659,Enhanced_F_Coat_A5_C26,84500,False
9660,Enhanced_F_Coat_A5_C27,72000,False
9661,Enhanced_F_Coat_A5_C28,84500,False
9662,Enhanced_F_Coat_A5_C29,84500,False
33652,Shield_M_Coat_A19_C5_2,4400,False
37890,Shield_M_Shoes_A27_C2_6,15600,False
36846,Shield_M_Shoes_A27_C2_5,15600,False
11360,Armor_F_Shirt_A3_C1_1,3200,False
13924,Armor_F_Shirt_A3_C1_3,3200,False
12642,Armor_F_Shirt_A3_C1_2,3200,False
16488,Armor_F_Shirt_A3_C1_5,3200,False
15206,Armor_F_Shirt_A3_C1_4,3200,False
10078,Armor_F_Shirt_A3_C1_6,3200,False
45517,EMCoat_A15_C3_1,924500,False
11452,Armor_F_Shirt_A1_C26_1,12800,False
14016,Armor_F_Shirt_A1_C26_3,12800,False
12734,Armor_F_Shirt_A1_C26_2,12800,False
16580,Armor_F_Shirt_A1_C26_5,12800,False
15298,Armor_F_Shirt_A1_C26_4,12800,False
43820,EFHat_A13_C1_10,512000,False
10170,Armor_F_Shirt_A1_C26_6,12800,False
28114,Shield_F_Shirt_A7_C17_4,16000,False
29396,Shield_F_Shirt_A7_C17_5,16000,False
30678,Shield_F_Shirt_A7_C17_6,16000,False
24268,Shield_F_Shirt_A7_C17_1,16000,False
25550,Shield_F_Shirt_A7_C17_2,16000,False
26832,Shield_F_Shirt_A7_C17_3,16000,False
20611,Armor_M_Coat_A15_C4_3,12800,False
19567,Armor_M_Coat_A15_C4_2,12800,False
18523,Armor_M_Coat_A15_C4_1,12800,False
23743,Armor_M_Coat_A15_C4_6,12800,False
22699,Armor_M_Coat_A15_C4_5,12800,False
21655,Armor_M_Coat_A15_C4_4,12800,False
5776,Fclothing_Pants_A6_C22,6200,False
18090,Armor_M_Coat_A2_C32_1,12800,False
19134,Armor_M_Coat_A2_C32_2,12800,False
20178,Armor_M_Coat_A2_C32_3,12800,False
21222,Armor_M_Coat_A2_C32_4,12800,False
22266,Armor_M_Coat_A2_C32_5,12800,False
